"ensembl_id","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","SYMBOL","ENTREZID","label","direction","neg_log10_padj"
"ENSG00000004700",1037.02250183428,0.365945557908169,0.101858232236586,3.59269496311487,0.000327275620597323,0.00231323091969045,"RECQL","5965","RECQL","NS",2.63578101135323
"ENSG00000004766",479.751763132914,-0.032926855848942,0.112064154681357,-0.293821480584635,0.768894320082225,0.886581681100856,"VPS50","55610","VPS50","NS",0.0522812465072519
"ENSG00000004776",2779.66781436266,-0.0764718874839247,0.0909390991591976,-0.840913184658376,0.400396571583135,0.620446452100253,"HSPB6","126393","HSPB6","NS",0.207295694521237
"ENSG00000004777",97.3692183103448,-0.411409947203676,0.209369762307312,-1.96499218736186,0.0494151417913264,0.148031352557555,"ARHGAP33","115703","ARHGAP33","NS",0.829646292708422
"ENSG00000004779",366.299923058418,0.101772880771759,0.126595960018689,0.803918867211361,0.421443832948277,0.639260936623658,"NDUFAB1","4706","NDUFAB1","NS",0.194321833227829
"ENSG00000004799",915.613541323728,2.64221558562853,0.629051376677273,4.20031762681299,2.66540791994445e-05,0.00024893140033426,"PDK4","5166","PDK4","UP",3.60392031780774
"ENSG00000004838",12.8338438558258,-0.415883180427746,0.536353381352063,-0.775390246220449,0.438109096901286,0.6540894721279,"ZMYND10","51364","ZMYND10","NS",0.184362840982015
"ENSG00000004846",18.0498237511546,-1.69959019122271,0.542029552664883,-3.13560429106991,0.00171500437696406,0.00971738226018966,"ABCB5","340273","ABCB5","DOWN",2.01245071275584
"ENSG00000004864",150.679411619188,-0.00337611542361789,0.169998117947946,-0.0198597223567597,0.984155275705736,0.992037684337158,"SLC25A13","10165","SLC25A13","NS",0.00347183007482313
"ENSG00000004866",412.944159650827,-0.5647024550713,0.134822346638434,-4.18849299950042,2.80812971278975e-05,0.000259630756063837,"ST7","7982","ST7","NS",3.58564386195785
"ENSG00000004897",1520.68352892397,0.0515423594570709,0.0889296474567762,0.579585784168579,0.562193981887273,0.755112603059338,"CDC27","996","CDC27","NS",0.121988281164303
"ENSG00000004961",438.181171337606,-0.149388251422844,0.132019812173553,-1.13155933918811,0.257819742819504,0.475102870512157,"HCCS","3052","HCCS","NS",0.323212345619894
"ENSG00000004975",993.71777312829,-0.322694149785744,0.0980886659989798,-3.2898209645251,0.00100251147940492,0.00612580283954492,"DVL2","1856","DVL2","NS",2.21283698517809
"ENSG00000005007",2265.65567071642,0.236591479902064,0.0838925365292925,2.82017316068938,0.00479977410228487,0.0231763313940994,"UPF1","5976","UPF1","NS",1.63495530786299
"ENSG00000005020",756.990526724401,0.214896273437026,0.109832131999579,1.95658838196686,0.0503958820510113,0.150075373859427,"SKAP2","8935","SKAP2","NS",0.823690566080476
"ENSG00000005022",1120.88428527306,-0.0353989241703391,0.0950647812782295,-0.372366334770559,0.709620115591251,0.8527712339716,"SLC25A5","292","SLC25A5","NS",0.0691674578696912
"ENSG00000005059",212.121615794651,0.0844347151404438,0.152705487481816,0.552925219209939,0.580314617660491,0.766730466897023,"MCUB","55013","MCUB","NS",0.115357279221439
"ENSG00000005075",819.246132506196,0.0543491875995629,0.108695381429246,0.500013771375751,0.617065380637551,0.792755616741044,"POLR2J","5439","POLR2J","NS",0.100860672276591
"ENSG00000005100",485.924832268171,0.358210160692064,0.131082861000801,2.73270020166767,0.00628174817182017,0.0290395244176957,"DHX33","56919","DHX33","NS",1.53701050038454
"ENSG00000005108",10.5764293918007,0.55261764842801,0.561530558875915,0.984127470345075,0.325052841722467,0.547828946919379,"THSD7A","221981","THSD7A","NS",0.261355023642456
"ENSG00000005156",205.991883501509,-0.394806820320108,0.168862268765297,-2.33804048238185,0.0193851482094983,0.0718436622788819,"LIG3","3980","LIG3","NS",1.1436115373239
"ENSG00000005175",312.781027493707,-0.226323684533312,0.135509091967225,-1.67017342709412,0.0948850558606191,0.23812375428139,"RPAP3","79657","RPAP3","NS",0.62319727893887
"ENSG00000005187",8.75365564776239,0.0242464564687497,0.626151881673593,0.0387229635147677,0.969111264900352,0.985078125331429,"ACSM3","6296","ACSM3","NS",0.00652932477665059
